uid,issue_age,service_score,age_days,issue_days,is_bad
567950159106907,8,94,14943,2932,0
580542167496495,6,90,9821,2278,0
580542236235799,7,95,9423,2701,0
580542266660115,17,91,17201,6307,0
580542274642799,3,87,11575,1409,0
580542279834243,8,94,12636,3013,0
580542291162607,6,100,10937,2468,0
563167874977792,13,54,12505,5010,0
563980778020864,13,87,16112,4906,0
564489712836149,6,89,9977,2232,0
565054948454001,6,90,12334,2221,0
565143990182222,13,99,11760,4981,0
565602420656809,4,87,9331,1713,0
565932185814088,9,93,11460,3586,0
566345048789482,14,83,12066,5133,0
567950003354650,4,96,9881,1487,0
567950023156918,6,85,20184,2501,0
567950060598916,8,99,12069,3163,0
567950065922276,7,95,13280,2580,0
567950144247940,5,90,11191,2132,0
567950144740368,6,89,12455,2529,0
567950166835096,25,65,19389,9333,0
580542249306433,6,90,10437,2225,0
580542262256438,7,94,9696,2614,0
563756756639746,7,86,9400,2637,0
564351813356403,7,82,11443,2655,0
564794771186340,7,89,14253,2795,0
565155300377357,6,80,10264,2202,0
565409770251651,2,88,8683,937,0
565905090939307,10,75,12795,3675,0
566192453588563,5,95,10338,2145,0
567949977710243,9,94,11948,3393,0
567950124614987,8,88,14361,3042,0
580542156907796,3,92,10356,1440,0
580542160666628,3,83,8346,1283,0
580542236728851,5,87,9891,1859,0
580542249543163,8,97,10458,2998,0
580542260900327,6,91,9833,2382,0
580542268695505,14,95,13373,5243,0
580542268965981,7,93,12892,2844,0
580542270497503,3,80,9828,1438,0
580542285174327,7,97,10976,2862,0
580542303914169,6,87,15211,2383,0
563508365565954,9,98,10094,3352,0
563699680088066,15,83,14234,5827,0
563957320720386,7,89,10515,2845,0
564376207762102,9,94,15042,3446,0
565426873244614,6,85,10035,2265,0
565755738467913,13,92,11907,5050,0
565818499409095,14,93,14896,5239,0
566109222219382,4,85,8537,1535,0
567949956114308,8,97,16534,3068,0
567950094052854,5,90,10489,2182,0
580542156880484,4,92,9045,1733,0
580542165066316,6,92,9026,2288,0
580542171659809,2,96,10766,858,0
580542287595718,4,94,9667,1468,0
580542301902855,7,51,9523,2834,0
564834056481267,7,90,16491,2783,0
565077415696372,16,87,15075,6107,0
565098389901087,5,91,10426,2122,0
565217304191954,10,83,10677,3849,0
565269632984541,4,88.8,13208,1591,0
565363818041471,3,76,13432,1427,0
565496654341452,11,92,16561,4122,0
565558415196900,6,86,9124,2383,0
566063407047005,4,89,8398,1732,0
566159809060717,4,85,8995,1628,0
566238156888418,10,91,11999,3919,0
567950127805979,15,100,12699,5486,0
580542167235001,4,91,9884,1746,0
580542170968925,4,91,10642,1664,0
580542275707509,4,78,12307,1532,0
580542314537123,4,85,8350,1628,0
563388856205312,4,89,11857,1752,0
564939836239055,16,97,13807,6101,0
565328039454757,4,96,13527,1824,0
565596821854002,4,80,8983,1530,0
565982969932870,7,91,15421,2869,0
566254471554139,12,92,15021,4569,0
566368897408976,7,94,13115,2897,0
567950098940179,11,87,11655,4076,0
567950149286452,10,93,13341,3764,0
567950177519700,5,91,12935,2064,0
567950183562348,4,93,13560,1607,0
580542250164642,5,92,9971,2027,0
580542287527902,8,99,10386,3261,0
580542320116292,21,89,16779,7716,0
564108267364352,4,97,11799,1487,0
565042727355930,4,87,12485,1746,0
565082757401071,6,69,10847,2213,0
565959316941462,5,83,17458,2133,0
566381252389679,8,96,13945,3063,0
580542169381361,4,79,10845,1698,0
580542238593011,3,79,8946,1266,0
580542267978099,25,91,17074,9309,0
563972355522560,4,92,11422,1693,0
567950059266808,10,46,11674,3747,0
567950119894062,5,90,9643,1961,0
580542156880746,14,94,16169,5345,0
580542235513112,8,77,12824,3001,0
580542242105076,8,87,11519,3204,0
580542269803304,3,93,11369,1423,0
580542298411408,15,90,16358,5773,0
563566977421312,5,88,9103,2105,0
565071191224030,8,94,12021,3204,0
567949996951211,11,97,12291,4252,0
567950017827611,3,92,8717,1349,0
567950078215715,8,91,10359,3139,0
580542151801950,6,92,12750,2278,0
580542262278503,9,97,10297,3560,0
580542278437592,7,95,11206,2917,0
580542280118295,8,83,12821,2954,0
580542282110183,3,91,10125,1380,0
580542282986135,4,80,9968,1739,0
563768625668096,4,72,12509,1696,0
564389836825179,4,99,14591,1553,0
564577729648924,8,91,13041,2964,0
564741587605877,11,81,11304,4372,0
565026264782439,20,95,15702,7579,0
565034138144771,7,92,11543,2735,0
565404208535163,12,91,11416,4449,0
566315817636063,13,94,13100,4825,0
567950028877274,9,88,13938,3425,0
567950104918750,3,94,9875,1288,0
567950177684568,8,95,9968,3063,0
567950197410646,14,80,16932,5430,0
580542224861454,5,95,8991,2048,0
580542233216262,8,93,9845,3052,0
580542265223192,4,91,9365,1735,0
562950075097846,17,89,13853,6347,0
563434093350912,6,94,11648,2394,0
563655354032129,17,85,16161,6512,0
564747062027099,7,93,17984,2887,0
565165939231074,8,100,11869,3075,0
565622058721380,4,58,9170,1491,0
565671763576988,4,93,11086,1586,0
566015972282908,6,91,10726,2214,0
566370798604301,11,80,10849,4062,0
567950031034663,6,91,11790,2471,0
567950147427271,12,80,11698,4546,0
580542142864663,5,87,8689,1920,0
580542155628139,4,92,10742,1643,0
580542221755741,7,94,9403,2743,0
580542300332469,8,89,12595,3160,0
580542303316139,4,90,9777,1819,0
580542339233445,12,80,11255,4512,0
563781988589569,9,92,10956,3561,0
563803734085636,6,85,10874,2477,0
564732678573989,4,88,12448,1584,0
565037017532165,4,84,10579,1670,0
565266082113660,16,99,13491,6180,0
565353408113757,6,83,12564,2531,0
565461261757254,8,87,10458,3177,0
565961896830581,12,82,12092,4545,0
567950008326704,5,99,10441,2043,0
567950140677629,11,96,10821,4050,0
580542148316634,8,99,10050,2929,0
580542231497464,9,90,10900,3434,0
580542287365572,21,94,16752,7990,0
564425622497105,17,96,14841,6542,0
564828859475948,6,88,9829,2202,0
564958637921112,13,95,18021,5088,0
565156891201698,10,88,12338,3841,0
565326682260688,3,93,10400,1432,0
565975588737245,7,94,11953,2825,0
566254353060342,8,99,10863,2986,0
567950079708377,3,94,10531,1406,0
567950109243779,7,99,10918,2887,0
580542158999047,6,89,11034,2344,0
580542251188909,6,89,10876,2375,0
580542259280055,7,99,15931,2589,0
580542260199683,5,81,10130,2022,0
580542279915000,3,76,9498,1447,0
563397342994432,8,81,10389,2945,0
564057903144961,10,87,13859,3914,0
564675379075451,14,89,15904,5392,0
565047439207382,21,80,15949,7767,0
565590960440766,8,96,11439,3142,0
565626557443501,20,92,16291,7311,0
566102176836692,20,91,14583,7346,0
566128804569268,6,90,13609,2537,0
567950083933142,13,88,13175,4912,0
567950172588060,4,90,8788,1822,0
580542151468430,8,89,11333,3106,0
580542259746241,16,93,13550,5891,0
580542292868296,4,89,10928,1545,0
580542324254216,15,99,15252,5639,0
563876503945220,16,90,14777,5901,0
563989803171841,6,100,9661,2368,0
564823597524237,7,88,10378,2792,0
565100907668067,19,88,16877,7121,0
565344503466152,20,90,14720,7636,0
565383408061135,10,91,11969,3790,0
565494007075285,7,92,9519,2832,0
565704246889324,16,89,12519,5900,0
567950140390425,6,90,9461,2449,0
580542158449043,11,99,13119,4199,0
580542273983950,4,83,8514,1580,0
580542289001075,4,75,13376,1802,0
580542316934741,8,94,11830,3058,0
563989510295553,6,90,10725,2258,0
564874507919837,6,75,11903,2349,0
565282113194298,6,93,13274,2344,0
565414868753364,5,89,15330,2018,0
565789629939795,14,89,12203,5338,0
567950043512656,10,98,13619,3926,0
567950090753970,4,92,10127,1627,0
580542273421684,4,87,8976,1640,0
563454588813312,4,86,8538,1742,0
563462998528000,14,82,13216,5361,0
563816735576064,7,54,9744,2630,0
564697043377609,7,86,11650,2728,0
565149528295965,11,80,10781,4107,0
565510915566963,16,90,13110,6176,0
565693158195889,3,98,11026,1455,0
566266053470811,5,92,12059,2005,0
566453951990090,7,86,10199,2659,0
567949981290651,3,93,10653,1210,0
567950005175193,8,85,10366,3163,0
567950006595296,6,85,11639,2549,0
567950100423769,10,95,14300,3992,0
567950193093298,7,93,10564,2817,0
567950195869818,11,80,11749,4167,0
567950197357257,8,92,10750,3268,0
580542152759413,10,98,14993,3887,0
580542239004681,4,60,9258,1662,0
580542304555979,4,90,13880,1567,0
580542322661725,5,89,10165,2048,0
563775870996482,6,89,10810,2370,0
564930221574355,5,100,11397,2170,0
565223000182327,14,91,14809,5193,0
565347337635789,4,97,10036,1735,0
565983108542392,14,94,15705,5208,0
567950106712742,5,95,11265,1951,0
567950125318620,12,92,15711,4457,0
580542155691512,9,81,11501,3644,0
580542173150202,12,91,12555,4486,0
580542281908986,7,99,20312,2750,0
563366799089664,9,87,10491,3497,0
563589550841857,4,91,10134,1692,0
563632072433665,11,89,10941,4204,0
565286939863089,7,86,9608,2741,0
565643498695142,7,93,9171,2566,0
565650330420930,7,96,13598,2747,0
566051430138563,15,93,14795,5658,0
567950014978221,10,93,11440,3680,0
567950091417901,5,84,10685,2172,0
567950106091213,15,92,14900,5505,0
567950171880887,7,90,16565,2582,0
580542231952534,4,82,8611,1535,0
580542259454296,4,90,10188,1479,0
580542264216605,11,98,10904,4178,0
580542273067675,5,68,8900,1882,0
580542302607897,9,97,11800,3499,0
580542329670487,8,80,12272,3053,0
564284563202050,15,98,17335,5634,0
565230027346726,5,98,11021,2041,0
565337592442851,4,75,9311,1711,0
565664306305939,11,100,11331,4234,0
566254473714733,23,89,16735,8552,0
566282324682573,6,95,13423,2270,0
567950092335796,6,94,9243,2328,0
567950132132785,8,95,11113,3065,0
580542222312768,13,79.25,14160,4951,0
580542262595768,10,90,20159,3884,0
580542296676320,15,99,14912,5484,0
564591985168871,10,77,11329,3988,0
565191732102583,11,96,11095,4238,0
565240458391040,5,87,13885,1868,0
565943921288379,8,99,11756,3082,0
566384264088836,13,90,15507,4983,0
567950008074315,4,99,9732,1742,0
580542142878097,12,93,11402,4465,0
580542150150753,7,87,10330,2684,0
580542248090807,12,77,13380,4409,0
580542256130312,6,83,9067,2259,0
580542258059896,5,92,10590,1830,0
580542286064546,4,97,8479,1599,0
580542294454883,3,96,9891,1305,0
563980900040704,15,88,12810,5536,0
564393821869637,7,87,12808,2608,0
564952414948810,7,88,11319,2673,0
565060902391209,22,95,15851,8137,0
565104224569291,11,92,17576,4313,0
566096055906264,9,88,11487,3489,0
567950150693564,4,93,9932,1699,0
567950194250884,5,84,8706,2082,0
580542239401222,4,91,8646,1487,0
580542252880732,4,95,11795,1704,0
563445564252160,5,89,12002,2179,0
563458693664769,12,94,15777,4596,0
563832932474882,20,80.2,14665,7384,0
563849871429633,8,92,10518,3159,0
566130547561505,9,94,10429,3404,0
567950004698755,4,96,9123,1773,0
567950035570575,7,89,20015,2867,0
567950175871507,6,94,11919,2229,0
580542227724321,4,93,9163,1808,0
580542247729679,8,89,16030,3273,0
580542261936892,5,74,14248,1860,0
580542295850609,4,91,14595,1799,0
563820371316736,8,95,12085,3040,0
564017345142786,12,88,12060,4442,0
565021814948376,16,89,15312,6196,0
565177310712456,7,93,11122,2665,0
565461997786032,14,92,12221,5389,0
565666412697487,22,94,15081,8355,0
566032362711343,13,92,12147,4804,0
566080882934194,10,94,12164,3940,0
566125074190634,11,80,10779,4017,0
567949972051020,11,98,11253,4323,0
567950112320412,4,88,12150,1473,0
567950173294726,6,81,11787,2337,0
580542187379956,7,88,9605,2742,0
580542239792357,7,89,10327,2556,0
580542247832477,15,82,13441,5630,0
580542254546934,4,87,10256,1655,0
580542264215002,6,90,12150,2356,0
580542282196776,11,76,14722,4125,0
563440907714561,11,88,11196,4058,0
563764097454082,17,84,12963,6263,0
564239505825794,6,88,10444,2531,0
565520229074389,7,97,10607,2806,0
565738038307148,5,90,13160,2034,0
567950105054035,10,86,13193,3841,0
567950111679379,3,88,9909,1245,0
567950172694172,15,86,16645,5785,0
567950187714449,6,93,9246,2405,0
580542152697699,7,87,14087,2741,0
580542275662561,5,93,10901,1910,0
563717111746560,13,79,14238,4750,0
563871456694272,9,88,12431,3601,0
565399449438054,24,93,16097,9122,0
565960330516460,13,93,11444,4779,0
566123867016138,7,84,10851,2665,0
567950189232496,6,91,11375,2519,0
580542148568516,6,93,13537,2376,0
580542156870540,6,93,11462,2306,0
580542175448429,5,93,8810,2095,0
580542269686566,10,80,12093,3917,0
580542315259268,20,90,14991,7437,0
563321163808769,10,93,10641,3959,0
565110188218265,6,89,11611,2456,0
566004920877326,10,83,13112,3937,0
566129693306617,12,95,14812,4661,0
566130851584529,10,89,18039,3951,0
566147575980391,3,81,10673,1440,0
566181249418649,8,78,15040,3035,0
566254576149276,16,94,15048,6108,0
567950014768049,5,98,15578,2188,0
567950042279085,5,95,11187,1937,0
567950090764111,6,98,9896,2253,0
567950141858141,3,90,10197,1416,0
580542168565649,9,94,11211,3408,0
580542264030893,16,92,12605,5981,0
580542285903747,5,91,9142,1985,0
580542325370459,10,100,11178,3992,0
563134923210752,20,88,14514,7472,0
564490403971582,4,89,9728,1522,0
564659246473813,12,78,11314,4561,0
565371800846893,7,95,11424,2740,0
567950041841668,14,98,13123,5267,0
567950071230684,16,88,13064,5933,0
567950093429032,13,94,12081,4755,0
567950097997858,4,91,10058,1621,0
567950099244558,5,99,14375,2130,0
567950111229350,14,91,15357,5116,0
567950158957620,11,80,11742,4051,0
567950168050380,4,95,9767,1696,0
580542146632388,8,91,10591,3259,0
580542261055184,7,89,12827,2648,0
580542268622744,11,87,11850,4150,0
580542287432356,8,92,11579,2972,0
580542308994580,5,92,8981,1986,0
580542325515700,4,80,9133,1537,0
580542325527245,9,80,12837,3341,0
563576849367040,7,81,10576,2805,0
563757831102466,16,80,12752,5947,0
563764011016192,3,90,11653,1257,0
564447530782579,7,93,13105,2916,0
565304804378505,6,80,9682,2340,0
565321058101065,12,91,15193,4660,0
565420767842642,4,93,11376,1590,0
565966698779325,5,92,9164,1936,0
567950011932607,3,84,8820,1374,0
567950022343609,11,92,11580,4265,0
567950043516593,10,87,14198,3790,0
580542150852081,6,80,9640,2267,0
580542168151737,15,90,12341,5680,0
580542173166111,5,90,11401,1892,0
580542186039588,4,88,9641,1503,0
580542246007975,10,96,10651,3862,0
580542248382589,10,87,14065,3736,0
580542251112803,8,90,9847,3156,0
580542255385379,4,89,8912,1648,0
580542260453973,3,96,15149,1368,0
580542263898653,10,88,11991,3675,0
580542321015745,8,87,11962,3112,0
563543470571521,7,84,9705,2743,0
563671719936000,13,98,16377,4962,0
564563460561657,4,90,9187,1815,0
564630497072893,13,100,18650,4845,0
564866113675634,8,81,11177,3278,0
565603875297931,5,88,8923,1963,1
566401482238406,7,91,15948,2653,0
566464244089236,10,93,10524,3716,0
567949974461610,4,88,10685,1688,0
580542146316140,3,80,10035,1371,0
580542168487454,16,82,14193,6154,0
580542260476536,4,85,14064,1581,0
564922450646610,10,85,10659,3764,0
564953916318553,13,84,14968,4967,0
565112401366096,8,96,11926,3187,0
565583191486355,7,91,9677,2559,0
566089738096604,6,96,11818,2271,0
567950109000142,13,100,14424,5044,0
567950178157020,7,95,10586,2722,0
567950182207915,10,54,13042,3980,0
580542243943057,4,98,15625,1607,0
580542265103721,9,90,10369,3335,0
564384699384161,8,98,12858,3243,0
565518642786065,10,84,11308,3671,0
565844416014582,5,86,9898,2098,0
566151673092290,6,84,12169,2409,0
566157427803984,4,89,9871,1714,0
567950155914582,10,78,13828,3992,0
580542154649390,11,85,14187,4365,0
580542173278326,9,87,10888,3446,0
580542275848430,4,91,10538,1560,0
580542299536820,6,93,9442,2532,0
563528036843521,31,88,18366,11612,0
563846502162433,8,80,14166,2963,0
564364938976460,7,97,9851,2845,0
565444419257737,8,89,10538,3041,0
567949978198749,8,98,9949,3267,0
567950001200997,8,92,12546,3019,0
567950101794227,4,77,10660,1745,0
580542141197781,11,83,13482,4083,0
580542162149943,8,93,11122,2974,0
580542266956043,5,91,11293,1866,0
580542277296907,8,91,15223,3091,0
563623362830336,10,86,11786,3819,0
564029326102528,8,60,14018,3000,0
564138104266752,5,91,12990,2148,0
565618639774777,4,98,11416,1768,0
566493552651449,5,82,9823,1964,0
580542142384122,7,93,11659,2733,0
580542218086872,9,93,14825,3539,0
580542239508294,11,95,12111,4017,0
580542265513324,6,94,11256,2441,0
580542281222570,4,93,16714,1713,0
580542302621626,4,75,9915,1598,0
580542319918801,9,99,10315,3621,0
580542331141850,5,97,9096,2175,0
563362291326979,15,87,12857,5756,0
563537142222849,6,95.65,9124,2475,0
564135891243009,19,89,17665,7117,0
564533785010637,14,82,13600,5262,0
565619612650960,4,60,9716,1516,0
565874100546291,7,81,10595,2774,0
565904885220340,12,80,12458,4385,0
565984731868540,6,98,9592,2519,0
566012934892868,6,83,9947,2288,0
567950036557805,10,98,11607,3673,0
567950084124121,20,94,21292,7628,0
567950196404318,4,89,8993,1700,0
580542223293867,10,95,11355,4009,0
580542224291589,7,87,11372,2624,0
580542229697789,17,91,13431,6460,0
580542300685301,6,88,16091,2440,0
563702375448577,8,93,10419,3058,0
563719304843265,13,94,13089,4909,0
563801410633728,8,93,16159,3266,0
564693704377961,16,84,13899,5891,0
565086835781625,6,97,15429,2406,0
565150110134268,7,97,13153,2901,0
565661178268014,9,85,10434,3380,0
567950106473716,7,83,11009,2673,0
567950146713404,5,91,8810,2041,0
567950195351212,7,89,10847,2651,0
580542144050596,7,92,9776,2614,0
580542250369260,4,93,10089,1753,0
580542293024986,4,86,9076,1509,0
564560970650140,14,88,17926,5312,0
565042567781786,11,90,13708,4246,0
565355369996573,4,92,10804,1643,0
565812165542069,13,98,13857,5074,0
566374656847364,4,90,12637,1642,0
567950076446249,7,85,11440,2775,0
567950096094663,7,89,11685,2610,0
580542143254553,5,82,15667,2131,0
580542158705285,5,80,12038,2005,0
580542243906259,7,99,11971,2883,0
580542249107521,16,87,17523,5927,0
580542297973306,4,89,9400,1543,0
563599231287296,4,85,10896,1781,0
564057883811841,4,90,13488,1467,0
564104170315776,10,76,12052,3692,0
564231571574784,4,92,11062,1560,0
565038615759030,6,97,10364,2379,0
565355441432902,6,80.1,11061,2194,0
565406444098883,8,90,12712,3149,0
565532102367611,6,92,9568,2400,0
565568390175253,19,97,13881,7116,0
565735525910078,4,94,9680,1601,0
566225648620396,8,94,10759,3037,0
567950054849042,4,90,8767,1621,0
567950098599962,18,100,13548,6777,0
567950196874445,4,98,9020,1514,0
580542256178018,10,78,11019,3660,0
580542273653886,3,62,10452,1455,0
580542286828888,4,90,11184,1578,0
580542300052706,7,89,11017,2736,0
564099686735874,5,82,9567,1913,0
564192404439040,13,94,12544,5022,0
564262843580418,8,92,13882,3195,0
564477656764652,6,96,16930,2389,0
564528017971540,16,100,13901,5865,0
564909350917467,21,92,14454,7668,0
565780293949088,5,90,12362,1923,0
566334349770804,7,73,12333,2874,0
567950099082267,9,91,13660,3621,0
567950141281677,4,79,12103,1794,0
580542159422399,5,86,17881,1850,0
580542251645966,7,85,10350,2635,0
580542260453539,4,81,9101,1564,0
580542288924561,7,87,11641,2663,0
580542300860463,3,91,8551,1412,0
580542303582179,5,99,9597,1998,0
580542314261853,3,93,9503,1359,0
564082232131589,6,91,10106,2316,0
564915140105492,10,76,12792,3709,0
565324603663380,14,94,12838,5163,0
566089552234082,7,97,11231,2607,0
566294474206696,6,90,10680,2279,0
567949988871600,8,89,10271,2998,0
567950111890664,8,90,13561,3280,0
567950125292210,7,96,9545,2602,0
567950145451020,6,97,10247,2363,0
567950178568691,7,91,11490,2595,0
567950178847710,12,92,11330,4388,0
580542237205056,3,93,8850,1434,0
580542266727366,10,87,12674,3964,0
580542300816548,4,82,9151,1546,0
580542308493998,3,94,16510,1368,0
563209772863488,6,99,11479,2528,0
563706032816129,6,65,12762,2320,0
564921816056750,8,87,10239,3096,0
565165520130295,6,100,9664,2225,0
565346671995799,4,72,14205,1793,0
565467824204127,8,83,10603,2991,0
565520151546323,10,89,10641,3965,0
565821078510313,8,89,12595,3091,0
566163565387841,8,90,10811,2979,0
566193402613833,13,90,13870,4889,0
567950136773371,7,99,10941,2627,0
580542141607777,6,96,12261,2289,0
580542219103021,11,93,11279,4042,0
580542296952297,11,90,11005,4048,0
580542324313561,6,80,10900,2532,0
563644458078209,14,87,11992,5259,0
563757673488386,7,60,10351,2771,0
563759181275136,7,90,11532,2680,0
563963402518529,11,93,12301,4016,0
564033410244608,6,86,11985,2295,0
564996697825232,5,87,11626,1872,0
565038136232698,4,81,10655,1580,0
565987585429511,5,95,10171,2187,0
566254435112023,7,83,17606,2557,0
566493482651010,12,75,13776,4623,0
567950078906708,6,82,10701,2271,0
580542222141652,8,89,12944,2923,0
580542291492438,9,92,10469,3462,0
580542297195556,4,90,10375,1524,0
580542302464138,4,89,9576,1707,0
563618893275136,9,100,14059,3567,0
563830818611202,18,90,14296,6680,0
563965174681600,11,95,12619,4077,0
563972493803521,8,85,11874,3106,0
564109629005825,12,90,11516,4673,0
564642607469827,7,88,10890,2819,0
565553961903986,12,83,15657,4392,0
565692035572867,7,95,13239,2839,0
565969904802108,9,96,12272,3400,0
565993309606233,8,100,10544,2985,0
567949990489159,17,94,15140,6231,0
567950101861636,10,95,11723,3819,0
567950128403755,8,89,10223,3180,0
580542158510343,12,78,11315,4656,0
580542261332525,8,90,12236,3006,0
580542268242411,6,95,10716,2302,0
580542282566441,13,96,14629,4792,0
580542479491070,10,95,12811,3999,0
563785288982532,5,88,10570,2004,0
564271640748033,6,100,13476,2371,0
565060850293617,7,92,10971,2748,0
565302769485761,13,88.55,12088,4948,0
565429395858641,8,94,14084,3042,0
565745037219979,23,83,16340,8701,0
565834866033387,13,99,11625,4787,0
566239296300505,11,93,11860,4353,0
566463714690578,4,84,9092,1805,0
567949967835300,7,76,18169,2641,0
567949984327530,8,97,10180,3075,0
567950013848984,5,87,9332,1867,0
567950020341962,9,96,10997,3336,0
567950193243609,4,84,9967,1752,0
580542148586822,4,71,9891,1564,0
580542232058984,7,98,11731,2641,0
580542262353404,3,77,10597,1370,0
580542274124306,10,95,12414,3975,0
563919915323392,13,99,11520,4821,0
564805276535754,8,96,11649,3083,0
565191154213414,5,80,15665,1848,0
565194296528299,14,96,12123,5441,0
565220403318581,5,96,13404,1920,0
565297874872743,17,99,14320,6359,0
566029641457892,14,90,15984,5196,0
567949996832903,13,88,13436,4868,0
567950060728879,8,89,11361,3266,0
567950113743841,4,95,10267,1565,0
567950159962253,8,89,9679,3001,0
567950171592955,7,88,9920,2863,0
567950191004914,14,100,14366,5251,0
580542160971053,13,99.15,12982,4832,0
580542224981589,6,91,12388,2291,0
580542284646265,7,86,9445,2774,0
563537753083904,13,91,13573,5080,0
564215616503808,21,72,20959,7955,0
564464723565093,8,86,16196,3141,0
564805132555107,21,86,15341,8014,0
565303907786978,11,88,14905,4351,0
565313611050516,4,97,9602,1496,0
565671625436894,6,66,19920,2386,0
565891446288216,6,94,14124,2442,0
565983691743102,3,59,13476,1385,0
566210519307939,12,89,13496,4428,0
566380251842828,5,90,10116,2147,0
567950085032504,4,80,10582,1759,0
580542226722042,5,83,13430,1947,0
580542232388414,9,73,11873,3420,0
580542257015884,7,100,11688,2862,0
580542278301346,5,90,9513,2148,0
564170486456320,5,98,13167,2093,0
564982347604520,3,87,9742,1273,0
565178500451493,18,93,17524,6907,0
565189583646010,14,94,12666,5112,0
566006735245226,9,96,14912,3470,0
567950077448683,10,92,11217,3791,0
567950177867987,3,96,16248,1364,0
580542140446669,11,87,10951,4072,0
580542143662123,10,89,12225,4002,0
580542148845742,11,87,11259,4080,0
580542236873889,5,81,9014,2158,0
580542252467543,8,95,9806,2977,0
580542304443013,19,94,15620,6971,0
563604494295040,11,95,11718,4373,0
563921472847872,9,99,10338,3397,0
564121309483008,8,86,10851,3082,0
564908080958706,9,99,12246,3478,0
565070878811414,13,88,15376,4840,0
565191787022857,4,95,12412,1600,0
565840150005494,9,81,10977,3309,0
567950008846116,7,90,11163,2770,0
567950123363026,4,85,10359,1670,0
567950189884616,13,92,14825,4769,0
567950197200122,7,77,10639,2715,0
580542159480260,22,91,15114,8238,0
580542166219858,10,89,14745,3993,0
580542235079728,7,99,9950,2628,0
580542269265458,4,97,10624,1763,0
580542287981722,3,98,10761,1403,0
580542288574014,4,92,9916,1642,0
580542291360674,4,89,8716,1490,0
